SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
50,2,3,18,63,Indiana,Hendricks County,145954,148678,150761,153596,155906,157848,160459,163637,166759,169924
50,2,3,18,65,Indiana,Henry County,49530,49221,49118,48847,48887,48662,48349,48178,48205,48025
50,2,3,18,67,Indiana,Howard County,82753,82805,82853,82761,82633,82378,82395,82302,82339,82660
50,2,3,18,69,Indiana,Huntington County,37115,37169,36983,36786,36624,36535,36313,36253,36249,36544
50,2,3,18,71,Indiana,Jackson County,42584,42922,42996,43450,43719,43892,43991,43942,44049,44179
50,2,3,18,73,Indiana,Jasper County,33497,33429,33498,33432,33523,33498,33414,33439,33356,33516
50,2,3,18,75,Indiana,Jay County,21179,21336,21346,21267,21135,21135,21021,20879,20721,20446
50,2,3,18,77,Indiana,Jefferson County,32399,32273,32442,32399,32412,32305,32259,32031,32169,32265
50,2,3,18,79,Indiana,Jennings County,28482,28154,28150,28238,27930,27847,27682,27686,27650,27662
50,2,3,18,81,Indiana,Johnson County,140269,141747,143502,145448,147129,149021,151621,153879,156301,158332
50,2,3,18,83,Indiana,Knox County,38394,38479,37986,38070,37979,37784,37367,37070,36602,36603
50,2,3,18,85,Indiana,Kosciusko County,77338,77349,77605,77873,78384,78562,78764,79121,79467,79438
50,2,3,18,87,Indiana,LaGrange County,37159,37470,37663,38089,38436,38620,39122,39247,39425,39771
50,2,3,18,89,Indiana,Lake County,495972,495035,493511,491909,491259,488195,486381,484834,484918,486244
50,2,3,18,91,Indiana,LaPorte County,111458,111328,111321,111452,111774,110884,110331,109958,110134,110044
50,2,3,18,93,Indiana,Lawrence County,46105,46144,46121,45900,45653,45571,45560,45595,45690,45419
50,2,3,18,95,Indiana,Madison County,131621,131013,130216,130331,129773,129436,129360,129465,129509,129416
50,2,3,18,97,Indiana,Marion County,904604,911294,919917,930127,936178,940152,946050,951247,959370,963829
50,2,3,18,99,Indiana,Marshall County,47000,46944,46950,46921,46935,46746,46629,46434,46311,46197
50,2,3,18,101,Indiana,Martin County,10361,10339,10322,10238,10245,10222,10195,10188,10204,10179
50,2,3,18,103,Indiana,Miami County,36810,36658,36547,36191,36088,36023,36047,35903,35652,35488
50,2,3,18,105,Indiana,Monroe County,138574,140280,141570,142185,143554,144432,145936,146840,147411,148178
50,2,3,18,107,Indiana,Montgomery County,38096,38340,38180,38143,38158,38255,38240,38343,38251,38275
50,2,3,18,109,Indiana,Morgan County,69138,69237,69184,69352,69509,69576,69653,69835,70108,70403
50,2,3,18,111,Indiana,Newton County,14234,14086,14046,14032,14093,13978,14009,14036,13979,13972
50,2,3,18,113,Indiana,Noble County,47455,47297,47192,47246,47372,47514,47432,47379,47649,47907
50,2,3,18,115,Indiana,Ohio County,6085,6055,6061,5992,5965,5888,5905,5867,5880,5908
50,2,3,18,117,Indiana,Orange County,19812,19942,19743,19830,19767,19628,19470,19413,19567,19657
50,2,3,18,119,Indiana,Owen County,21566,21489,21368,21152,21016,20823,20898,20779,20879,20881
50,2,3,18,121,Indiana,Parke County,17279,17082,17118,17235,17239,16974,16938,16902,16955,16893
50,2,3,18,123,Indiana,Perry County,19411,19429,19376,19424,19343,19323,19008,19010,19100,19184
50,2,3,18,125,Indiana,Pike County,12716,12593,12614,12490,12485,12399,12371,12302,12384,12383
50,2,3,18,127,Indiana,Porter County,164492,165535,165742,166538,167242,167439,167616,168568,169647,170599
50,2,3,18,129,Indiana,Posey County,25861,25695,25618,25565,25608,25621,25626,25563,25529,25408
50,2,3,18,131,Indiana,Pulaski County,13320,13226,13006,12935,12911,12801,12613,12529,12502,12379
50,2,3,18,133,Indiana,Putnam County,37903,37868,37654,37508,37464,37397,37151,37409,37494,37566
50,2,3,18,135,Indiana,Randolph County,26172,26030,25857,25618,25333,25139,25091,24917,24736,24533
50,2,3,18,137,Indiana,Ripley County,28815,28646,28449,28297,28343,28375,28412,28432,28526,28465
50,2,3,18,139,Indiana,Rush County,17383,17284,17106,16998,16846,16709,16628,16642,16635,16605
50,2,3,18,141,Indiana,St. Joseph County,266799,266726,266576,267188,268023,268567,270042,270219,270961,271695
50,2,3,18,143,Indiana,Scott County,24172,23909,23724,23761,23645,23670,23700,23810,23773,23855
50,2,3,18,145,Indiana,Shelby County,44295,44277,44258,44336,44359,44343,44241,44378,44535,44771
50,2,3,18,147,Indiana,Spencer County,20916,20971,20784,20765,20764,20644,20496,20441,20385,20273
50,2,3,18,149,Indiana,Starke County,23348,23174,23165,23146,22960,22864,23023,22946,22953,23011
50,2,3,18,151,Indiana,Steuben County,34110,34074,34168,34383,34506,34489,34372,34422,34570,34759
50,2,3,18,153,Indiana,Sullivan County,21387,21216,21202,21138,20994,20874,20695,20690,20673,20601
50,2,3,18,155,Indiana,Switzerland County,10718,10633,10462,10598,10565,10616,10650,10689,10757,10815
50,2,3,18,157,Indiana,Tippecanoe County,173105,175892,179181,182043,184542,186858,190475,191334,193705,194881
50,2,3,18,159,Indiana,Tipton County,15878,15817,15660,15544,15406,15250,15161,15148,15100,15133
50,2,3,18,161,Indiana,Union County,7537,7497,7355,7311,7252,7201,7162,7199,7086,7135
50,2,3,18,163,Indiana,Vanderburgh County,179845,180488,181075,181633,182010,181600,181536,181031,181165,181561
50,2,3,18,165,Indiana,Vermillion County,16117,16072,15924,15853,15661,15597,15588,15507,15508,15493
50,2,3,18,167,Indiana,Vigo County,107891,108350,108561,108251,107989,107615,107871,107648,107438,106958
50,2,3,18,169,Indiana,Wabash County,32850,32574,32396,32281,32117,31883,31569,31401,31210,31028
50,2,3,18,171,Indiana,Warren County,8521,8472,8393,8370,8340,8272,8166,8203,8268,8262
50,2,3,18,173,Indiana,Warrick County,59840,60213,60365,60877,60986,61563,62046,62433,62443,62851
50,2,3,18,175,Indiana,Washington County,28297,28201,27919,27788,27895,27784,27719,27780,27936,28063
50,2,3,18,177,Indiana,Wayne County,68897,68661,68256,67829,67427,67044,66723,66307,66131,65943
50,2,3,18,179,Indiana,Wells County,27680,27737,27707,27716,27817,27854,27863,27934,27982,28131
50,2,3,18,181,Indiana,White County,24685,24594,24467,24404,24436,24279,24105,24178,24168,24197
50,2,3,18,183,Indiana,Whitley County,33351,33357,33336,33287,33449,33451,33479,33732,34036,33868
40,2,4,19,0,Iowa,Iowa,3050819,3066772,3076844,3093935,3110643,3122541,3133210,3143734,3149900,3159596
50,2,4,19,1,Iowa,Adair County,7679,7546,7466,7385,7365,7142,7006,7047,7028,7102
50,2,4,19,3,Iowa,Adams County,4023,3994,3910,3890,3874,3752,3690,3655,3628,3602
50,2,4,19,5,Iowa,Allamakee County,14377,14224,14150,14074,14067,13881,13847,13812,13832,13671
50,2,4,19,7,Iowa,Appanoose County,12861,12853,12713,12659,12678,12587,12515,12367,12467,12525
50,2,4,19,9,Iowa,Audubon County,6094,6000,5861,5859,5768,5707,5625,5550,5482,5491
50,2,4,19,11,Iowa,Benton County,26049,26079,25829,25698,25620,25608,25634,25651,25546,25544
50,2,4,19,13,Iowa,Black Hawk County,131164,131598,131904,132966,133433,133764,133144,132278,131769,131089
50,2,4,19,15,Iowa,Boone County,26271,26287,26138,26294,26303,26468,26434,26498,26356,26338
50,2,4,19,17,Iowa,Bremer County,24296,24383,24499,24585,24678,24755,24796,24861,25022,25170
50,2,4,19,19,Iowa,Buchanan County,20975,20911,20995,21028,21135,21110,20999,21133,21140,21148
50,2,4,19,21,Iowa,Buena Vista County,20356,20310,20558,20649,20608,20373,20327,20154,19807,19690
50,2,4,19,23,Iowa,Butler County,14916,14966,14972,14973,14958,14880,14694,14593,14516,14404
50,2,4,19,25,Iowa,Calhoun County,10159,10064,9912,9899,9845,9801,9808,9730,9653,9616
50,2,4,19,27,Iowa,Carroll County,20823,20860,20653,20539,20495,20421,20362,20256,20101,20118
50,2,4,19,29,Iowa,Cass County,13927,13762,13697,13569,13394,13354,13198,13155,12959,12822
50,2,4,19,31,Iowa,Cedar County,18453,18362,18299,18229,18278,18257,18351,18488,18508,18541
50,2,4,19,33,Iowa,Cerro Gordo County,44097,43971,43704,43537,43224,43006,43107,43030,42643,42477
50,2,4,19,35,Iowa,Cherokee County,12110,12027,11954,11876,11803,11488,11386,11315,11281,11231
50,2,4,19,37,Iowa,Chickasaw County,12411,12407,12289,12273,12250,12152,12098,12008,11965,11943
50,2,4,19,39,Iowa,Clarke County,9321,9318,9339,9244,9192,9213,9293,9395,9489,9382
50,2,4,19,41,Iowa,Clay County,16633,16598,16540,16440,16483,16498,16301,16151,16167,16094
50,2,4,19,43,Iowa,Clayton County,18080,18019,17947,17793,17771,17726,17657,17647,17515,17497
50,2,4,19,45,Iowa,Clinton County,49091,49105,48711,48297,47921,47593,47285,46926,46506,46559
50,2,4,19,47,Iowa,Crawford County,17166,17213,17292,17351,17156,17069,17107,17065,17081,16903
50,2,4,19,49,Iowa,Dallas County,66751,69699,72248,74968,77758,80658,84278,87219,89999,93631
50,2,4,19,51,Iowa,Davis County,8777,8772,8705,8767,8755,8774,8893,8969,8967,9006
50,2,4,19,53,Iowa,Decatur County,8419,8250,8241,8223,8216,8145,8061,7956,7901,7852
50,2,4,19,55,Iowa,Delaware County,17763,17631,17568,17475,17397,17395,17289,17139,17115,17057
50,2,4,19,57,Iowa,Des Moines County,40243,40074,40247,40421,40127,39909,39719,39400,39259,39051
50,2,4,19,59,Iowa,Dickinson County,16669,16861,16929,16883,16845,17009,17135,17167,17159,17290
50,2,4,19,61,Iowa,Dubuque County,93933,94656,95183,95990,96544,96934,96819,97162,96961,97432
50,2,4,19,63,Iowa,Emmet County,10277,10092,9949,9886,9830,9708,9588,9428,9276,9224
50,2,4,19,65,Iowa,Fayette County,20860,20975,20773,20516,20288,20143,19858,19680,19643,19575
50,2,4,19,67,Iowa,Floyd County,16308,16095,16090,16029,16008,15920,15870,15778,15784,15655
50,2,4,19,69,Iowa,Franklin County,10706,10695,10509,10507,10433,10318,10173,10150,10081,10082
50,2,4,19,71,Iowa,Fremont County,7434,7371,7140,7068,7029,6910,6945,6927,6956,6917
50,2,4,19,73,Iowa,Greene County,9362,9331,9181,9158,9127,8947,9011,8959,8971,8881
50,2,4,19,75,Iowa,Grundy County,12464,12478,12437,12340,12388,12402,12303,12296,12268,12227
50,2,4,19,77,Iowa,Guthrie County,10942,10864,10768,10675,10690,10653,10661,10652,10719,10741
50,2,4,19,79,Iowa,Hamilton County,15634,15468,15321,15347,15222,15220,15090,15034,14887,14797
50,2,4,19,81,Iowa,Hancock County,11300,11296,11180,11134,11043,11029,10887,10762,10726,10664
50,2,4,19,83,Iowa,Hardin County,17543,17376,17360,17390,17338,17257,17193,17076,16965,16809
50,2,4,19,85,Iowa,Harrison County,14908,14764,14474,14359,14268,14145,14051,14116,14086,14034
50,2,4,19,87,Iowa,Henry County,20112,20252,20003,20029,19846,19862,19842,20056,20015,19835
50,2,4,19,89,Iowa,Howard County,9569,9548,9550,9443,9357,9322,9261,9235,9185,9146
50,2,4,19,91,Iowa,Humboldt County,9791,9782,9724,9682,9641,9562,9530,9568,9520,9499
50,2,4,19,93,Iowa,Ida County,7067,7046,7045,7075,6971,6967,6960,6864,6829,6822
50,2,4,19,95,Iowa,Iowa County,16335,16324,16183,16286,16325,16293,16202,16139,16150,16146
50,2,4,19,97,Iowa,Jackson County,19831,19734,19684,19516,19430,19363,19406,19377,19375,19375
50,2,4,19,99,Iowa,Jasper County,36810,36624,36583,36739,36891,36762,36722,36997,37121,37171
50,2,4,19,101,Iowa,Jefferson County,16835,17099,17281,17632,17795,17913,18027,18108,18102,18180
50,2,4,19,103,Iowa,Johnson County,131344,134125,137180,140266,142874,145114,147167,149703,151003,152480
50,2,4,19,105,Iowa,Jones County,20687,20743,20602,20522,20553,20435,20385,20610,20627,20634
50,2,4,19,107,Iowa,Keokuk County,10508,10399,10427,10336,10282,10169,10171,10144,10221,10192
50,2,4,19,109,Iowa,Kossuth County,15524,15396,15407,15325,15221,15150,15104,14935,14834,14769
50,2,4,19,111,Iowa,Lee County,35850,35575,35549,35250,35077,34916,34441,34239,33929,33641
50,2,4,19,113,Iowa,Linn County,211713,214242,215542,216567,218223,220392,222299,224553,226060,227241
50,2,4,19,115,Iowa,Louisa County,11382,11384,11364,11353,11254,11289,11219,11203,11135,11059
50,2,4,19,117,Iowa,Lucas County,8897,8879,8777,8695,8633,8609,8565,8537,8590,8561
50,2,4,19,119,Iowa,Lyon County,11569,11694,11761,11700,11709,11755,11800,11791,11849,11806
50,2,4,19,121,Iowa,Madison County,15738,15738,15639,15482,15620,15727,15800,16005,16140,16273
50,2,4,19,123,Iowa,Mahaska County,22409,22506,22407,22432,22466,22417,22325,22422,22203,22429
50,2,4,19,125,Iowa,Marion County,33225,33274,33277,33019,33280,33123,33157,33107,33251,33280
50,2,4,19,127,Iowa,Marshall County,40722,41013,41032,40993,40712,40340,40122,40051,39879,39472
50,2,4,19,129,Iowa,Mills County,15076,15031,14874,14907,14763,14885,15041,15060,15122,15124
50,2,4,19,131,Iowa,Mitchell County,10793,10709,10714,10663,10694,10670,10650,10544,10536,10565
50,2,4,19,133,Iowa,Monona County,9249,9238,9090,9030,8898,8865,8779,8721,8649,8626
50,2,4,19,135,Iowa,Monroe County,7993,8057,8070,7974,7952,7919,7835,7782,7738,7681
50,2,4,19,137,Iowa,Montgomery County,10690,10633,10541,10407,10386,10153,10135,10119,9976,9917
50,2,4,19,139,Iowa,Muscatine County,42804,42847,42922,43018,43032,43069,42942,42825,42784,42571
50,2,4,19,141,Iowa,O'Brien County,14405,14217,14154,14046,14045,13927,13921,13777,13806,13796
50,2,4,19,143,Iowa,Osceola County,6458,6315,6203,6236,6231,6161,6089,6024,6020,5961
50,2,4,19,145,Iowa,Page County,15920,15900,15705,15521,15487,15466,15343,15253,15227,15129
50,2,4,19,147,Iowa,Palo Alto County,9398,9354,9278,9163,9120,9137,9032,9045,8910,8873
50,2,4,19,149,Iowa,Plymouth County,24978,24824,24836,24937,24918,24912,25207,25053,25024,25200
50,2,4,19,151,Iowa,Pocahontas County,7290,7203,7143,7112,7099,6970,6845,6830,6709,6632
50,2,4,19,153,Iowa,Polk County,432360,438783,444753,452780,461069,467517,474593,480962,486222,491031
50,2,4,19,155,Iowa,Pottawattamie County,93363,93517,92965,92923,93332,93657,93649,93563,93445,93405
50,2,4,19,157,Iowa,Poweshiek County,18926,18900,18734,18618,18624,18379,18297,18359,18461,18458
50,2,4,19,159,Iowa,Ringgold County,5113,5048,5025,4971,4961,4978,4994,5029,4921,4866
50,2,4,19,161,Iowa,Sac County,10355,10223,10161,10028,10046,9961,9804,9797,9675,9675
50,2,4,19,163,Iowa,Scott County,165291,166686,168433,170321,171457,172072,172361,172691,173019,173400
50,2,4,19,165,Iowa,Shelby County,12179,11997,12032,11905,11886,11799,11662,11584,11564,11479
50,2,4,19,167,Iowa,Sioux County,33755,34022,34289,34511,34648,34764,34955,34784,34767,34950
50,2,4,19,169,Iowa,Story County,89661,91164,92046,93938,95894,96744,97012,97335,96749,97441
50,2,4,19,171,Iowa,Tama County,17718,17613,17500,17432,17309,17214,17212,17040,16853,16904
50,2,4,19,173,Iowa,Taylor County,6322,6301,6259,6227,6172,6243,6219,6113,6190,6188
50,2,4,19,175,Iowa,Union County,12513,12555,12585,12615,12625,12431,12366,12472,12297,12224
50,2,4,19,177,Iowa,Van Buren County,7577,7512,7449,7434,7390,7297,7243,7155,7008,7044
50,2,4,19,179,Iowa,Wapello County,35679,35484,35430,35506,35421,35450,35270,35043,35060,35151
50,2,4,19,181,Iowa,Warren County,46341,46654,46906,47369,47848,48486,49383,50087,51053,51548
50,2,4,19,183,Iowa,Washington County,21687,21825,21910,21954,22040,22160,22147,22236,22095,22030
50,2,4,19,185,Iowa,Wayne County,6419,6337,6329,6384,6375,6359,6438,6488,6376,6413
50,2,4,19,187,Iowa,Webster County,37882,37754,37335,37344,37085,37089,36813,36650,36361,35982
50,2,4,19,189,Iowa,Winnebago County,10845,10699,10608,10440,10567,10612,10599,10582,10555,10357
50,2,4,19,191,Iowa,Winneshiek County,21076,21055,21048,20849,20708,20756,20432,20140,20026,19992
50,2,4,19,193,Iowa,Woodbury County,102393,102741,102351,102317,102333,102532,102654,102098,102415,103132
50,2,4,19,195,Iowa,Worth County,7582,7560,7495,7488,7558,7503,7470,7456,7416,7407
50,2,4,19,197,Iowa,Wright County,13185,13032,13019,12982,12905,12843,12825,12758,12669,12551
40,2,4,20,0,Kansas,Kansas,2858266,2869677,2886024,2894306,2901861,2910717,2912977,2910892,2912748,2912635
50,2,4,20,1,Kansas,Allen County,13363,13348,13304,13065,12889,12680,12667,12545,12500,12404
50,2,4,20,3,Kansas,Anderson County,8105,8066,7925,7859,7888,7826,7828,7850,7858,7899
50,2,4,20,5,Kansas,Atchison County,16855,16756,16779,16697,16534,16429,16376,16319,16202,16138
50,2,4,20,7,Kansas,Barber County,4852,4922,4867,4909,4881,4824,4672,4569,4462,4458
50,2,4,20,9,Kansas,Barton County,27675,27700,27522,27447,27339,27164,26904,26427,26120,25938
50,2,4,20,11,Kansas,Bourbon County,15137,14945,14877,14835,14798,14734,14619,14604,14538,14499
50,2,4,20,13,Kansas,Brown County,9967,9973,9869,9916,9789,9710,9639,9619,9592,9541
50,2,4,20,15,Kansas,Butler County,65901,65854,65692,65706,65900,66293,66723,66916,66887,66932
50,2,4,20,17,Kansas,Chase County,2784,2768,2741,2688,2652,2654,2631,2652,2565,2585
50,2,4,20,19,Kansas,Chautauqua County,3649,3612,3562,3532,3460,3389,3361,3320,3287,3203
50,2,4,20,21,Kansas,Cherokee County,21529,21368,21206,20915,20785,20552,20280,20151,20024,19948
50,2,4,20,23,Kansas,Cheyenne County,2715,2693,2668,2672,2687,2676,2665,2682,2625,2624
50,2,4,20,25,Kansas,Clark County,2199,2121,2166,2179,2115,2082,2068,1996,1995,2006
50,2,4,20,27,Kansas,Clay County,8544,8526,8499,8384,8298,8291,8106,8003,8008,8009
50,2,4,20,29,Kansas,Cloud County,9518,9420,9416,9355,9332,9192,9088,8922,8725,8779
50,2,4,20,31,Kansas,Coffey County,8585,8489,8470,8381,8398,8294,8346,8231,8212,8142
50,2,4,20,33,Kansas,Comanche County,1886,1884,1916,1928,1950,1828,1844,1763,1740,1704
50,2,4,20,35,Kansas,Cowley County,36314,36259,36281,36186,35918,35774,35662,35311,35067,34784
50,2,4,20,37,Kansas,Crawford County,39173,39210,39333,39264,39291,39166,39082,38942,38884,38734
50,2,4,20,39,Kansas,Decatur County,2957,2927,2886,2911,2900,2927,2829,2866,2842,2816
50,2,4,20,41,Kansas,Dickinson County,19771,19686,19708,19436,19311,19214,18971,18829,18621,18381
50,2,4,20,43,Kansas,Doniphan County,7959,7961,7891,7876,7839,7789,7713,7655,7632,7584
50,2,4,20,45,Kansas,Douglas County,111204,112500,113360,114779,116540,118265,119876,120516,121327,122269
50,2,4,20,47,Kansas,Edwards County,3055,3021,2968,2969,3026,2955,2896,2871,2806,2783
50,2,4,20,49,Kansas,Elk County,2868,2786,2662,2634,2695,2572,2514,2511,2470,2507
50,2,4,20,51,Kansas,Ellis County,28424,28772,29100,29044,28983,29030,28946,28755,28709,28652
50,2,4,20,53,Kansas,Ellsworth County,6518,6467,6469,6372,6353,6311,6300,6295,6156,6093
50,2,4,20,55,Kansas,Finney County,36951,37114,37106,37069,37105,37127,36827,36685,36473,36351
50,2,4,20,57,Kansas,Ford County,34006,34371,34661,34872,34923,34617,34446,34082,33623,33346
50,2,4,20,59,Kansas,Franklin County,25986,25861,25836,25747,25551,25495,25546,25667,25681,25618
50,2,4,20,61,Kansas,Geary County,35241,35309,37946,36857,36530,36783,35401,33935,32998,31992
50,2,4,20,63,Kansas,Gove County,2692,2727,2762,2796,2749,2700,2621,2623,2612,2665
50,2,4,20,65,Kansas,Graham County,2602,2635,2581,2588,2557,2591,2558,2485,2448,2441
50,2,4,20,67,Kansas,Grant County,7825,7893,7833,7843,7784,7719,7660,7476,7271,7136
50,2,4,20,69,Kansas,Gray County,6026,6086,5963,5979,6060,6083,6043,6020,6085,5996
50,2,4,20,71,Kansas,Greeley County,1259,1255,1268,1283,1302,1302,1280,1227,1229,1211
50,2,4,20,73,Kansas,Greenwood County,6680,6611,6427,6361,6290,6235,6104,6068,6008,6001
50,2,4,20,75,Kansas,Hamilton County,2705,2634,2648,2616,2654,2563,2628,2609,2584,2515
50,2,4,20,77,Kansas,Harper County,6008,5938,5862,5844,5831,5785,5670,5581,5500,5442
